개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3030000,202030300000300032,성수역1번출구,서울특별시 성동구 아차산로 103,서울특별시 성동구 성수동2가 300-4,37.5450077,127.0558034,6,2016,휀스형,N,N,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300046,금호스포츠센터,서울특별시 성동구 금호동4가 56,서울특별시 성동구 금호동4가 56,37.54563019,127.025171,5,2018,거치형,N,Y,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300044,시립24시간 게스트하우스,서울특별시 성동구 가람길 125,서울특별시 성동구 송정동 73-1113,37.55408814,127.0577309,20,2018,거치형,N,Y,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300041,살곶이체육공원,서울특별시 성동구 사근동 104,서울특별시 성동구 사근동 104,37.554987,127.049341,4,2017,거치형,N,N,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300009,성수역 1번출구,서울특별시 성동구 아차산로 97,서울특별시 성동구 성수동2가 300-5,37.545137,127.055094,9,2014,거치형,N,N,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300017,성수일로 34,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.5436794,127.0502832,15,2016,단독형,N,N,,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3030000,202030300000300030,성동구 가람길 125,서울특별시 성동구 가람길 125,서울특별시 성동구 송정동 73-1113,37.5540514,127.0577174,8,2016,휀스형,N,Y,기계식,N,02-2286-5683,서울특별시 성동구청,2020-12-08,I,2026-05-15 18:45:05,2020-12-08 17:25:40
3040000,202230400000300001,자양로 109 회전초밥 앞,"서울특별시 광진구 자양로 109, 구의현대홈시티 (자양동)",서울특별시 광진구 자양동 779-8,37.53744595452,127.083213,14,,휀스형,N,N,,N,02-450-7920,서울특별시 광진구,2022-11-17,I,2026-05-15 18:45:05,2022-11-17 14:27:11
3050000,202430500000300074,경희대학교,서울특별시 동대문구 경희대로 26,,37.59672,127.0514,14,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300067,전동중학교,서울특별시 동대문구 장안벚꽃로 291,,37.58527,127.0711,36,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300093,동광지기 앞,서울특별시 동대문구 사가정로 150,,37.57788,127.0616,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300095,프레시 델리 옆,서울특별시 동대문구 한천로 46길 42,,37.58148,127.0706,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300001,신이문역 1번출구,서울특별시 동대문구 이문동 220-26,,37.60272,127.0674,21,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300026,답십리역 2번 출구앞,서울특별시 동대문구 답십리동 495-2,,37.56724,127.0525,31,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300030,"장한평역 2번출구 앞, 뒤",서울특별시 동대문구 장안동 469-10,,37.56193,127.0646,9,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300065,전동초등학교,서울특별시 동대문구 전농로 16길 61,,37.57895,127.0614,20,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300077,한국외국어대학교,서울특별시 동대문구 이문로 107,,37.59746,127.0588,16,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300040,동대문구청 종합민원실 입구,서울특별시 동대문구 천호대로 145,,37.57427,127.0395,35,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300089,하나은행(휘경동지점),서울특별시 동대문구 망우로 64,,37.58941,127.0601,14,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300038,장안1동주민센터,서울특별시 동대문구 한천로 18길 52,,37.56781,127.0665,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300051,한국산업인력공단,서울특별시 동대문구 장안벚꽃로 279,,37.58380,127.0725,20,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300101,답십리청소년도서실,서울특별시 동대문구 천호대로65길 17,,37.57092,127.0493,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300007,"신설동역 2번출구 앞, 뒤",서울특별시 동대문구 신설동 76-5,,37.57646,127.0260,24,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300088,과기원건너(홍릉초교진입로),서울특별시 동대문구 회기로 90,,37.59036,127.0469,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300110,"천호대로 365, 369, 381, 383, 389, 393, 395-2 앞",서울특별시 동대문구 천호대로 365~395-2,,37.56245,127.0595,35,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300096,전농농협 건물 옆,서울특별시 동대문구 전농로 136,,37.57702,127.0579,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300013,청량리역 다이소 앞 거리가게 뒤,서울특별시 동대문구 왕산로 195,,37.58027,127.0449,19,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300058,회기파출소,서울특별시 동대문구 회기로18길 2,,37.59107,127.0519,5,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300020,용두역 1번출구,서울특별시 동대문구 용두동 38-2,,37.57422,127.0377,15,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300015,청량리역 광장(임시선별진료소 앞),서울특별시 동대문구 전농1동 585,,37.58081,127.0468,60,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300046,휘경1동주민센터,서울특별시 동대문구 외대역동로 6길 3,,37.59294,127.0657,14,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300025,답십리역 1번 출구앞,서울특별시 동대문구 답십리동 496-17,,37.56796,127.0517,15,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300063,"동대부속중,고등학교 후문",서울특별시 동대문구 장안벚꽃로 201,,37.57788,127.0743,264,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300066,휘경공업고등학교,서울특별시 동대문구 겸재로 21,,37.58506,127.0698,40,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300100,안암R 파리바게트앞,서울특별시 동대문구 안암로 80,,37.58292,127.03,5,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300016,일부철거예정,서울특별시 동대문구 청량리동 235-4,,37.58211,127.0471,20,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300036,샘소나이트 앞,서울특별시 동대문구 천호대로 433,,37.56149,127.0671,6,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300023,용두역 4번출구,서울특별시 동대문구 용두동34-7,,37.57354,127.0382,32,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300104,청우정육생등심 앞,서울특별시 동대문구 홍릉로 80,,37.58737,127.0431,14,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300005,제기역 5번출구~6번출구,서울특별시 동대문구 용두동 100-5,,37.57779,127.0336,25,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300034,외대앞역 3번 출구 엘리베이터 옆,서울특별시 동대문구 이문동81-7,,37.59530,127.0632,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300108,동대문종합사회복지관 앞,서울특별시 동대문구 약령시로5길22,,37.58403,127.034,17,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300068,장평중학교,서울특별시 동대문구 답십리로 72길 158,,37.56627,127.0706,64,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300043,동대문구정보화도서관,서울특별시 동대문구 회기로 10길 60,,37.58971,127.0471,17,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300021,KT대리점 앞,서울특별시 동대문구 용두동 38-1,,37.57467,127.0377,21,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300056,용신지구대,서울특별시 동대문구 청계천로549,,37.57284,127.0372,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300073,대광고등학교 교내?,서울특별시 동대문구 안암로 6,,37.57801,127.0243,80,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300033,"1,2번 출구 건너 교통섬 내",서울특별시 동대문구 장안1동 416-6,,37.56172,127.0645,54,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300087,동대문구 청소년독서실,서울특별시 동대문구 장한로 191,,37.57744,127.0716,14,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300080,휘봉고등학교,서울특별시 동대문구 한천로 290,,37.58649,127.0682,50,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300113,새라젬 카페 앞,서울특별시 동대문구 사가정로 80,,37.57541,127.0548,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300006,1번출구 옆 엘리베이터 뒤,서울특별시 동대문구 신설동76-84,,37.57607,127.0238,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300059,제2기동대,서울특별시 동대문구 사가정로253,,37.57962,127.0729,48,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300112,카운티에비뉴 앞,서울특별시 동대문구 사가정로 80,,37.57266,127.0722,10,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300041,이문1동주민센터,서울특별시 동대문구 외대역동로 114-1,,37.59780,127.0655,13,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300069,숭인중학교,서울특별시 동대문구 천호대로 47길 34,,37.57372,127.0442,52,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300102,어린이청소년비전센터(시조사 앞),서울특별시 동대문구 이문로1길 11,,37.58832,127.053,20,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300017,고려대역 3번출구,서울특별시 동대문구 제기동 1149-17,,37.59036,127.0365,6,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300070,성일중학교,서울특별시 동대문구 왕산로 23길 55,,37.58119,127.0339,6,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300048,동대문소방서,서울특별시 동대문구 장한로 34,,37.56402,127.0668,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300111,롯데리아 건너편,서울특별시 동대문구 답십리로287,,37.57273,127.072,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300064,"동대부속중,고등학교 정문",서울특별시 동대문구 장안벚꽃로 201,,37.57787,127.0763,112,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300031,장한평역 3번출구 뒤,서울특별시 동대문구 장안동 464-1,,37.56185,127.0652,39,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300019,고려대역 6번출구,서울특별시 동대문구 제기동 137-237,,37.58928,127.0358,6,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300115,중랑교사거리에서 중랑교 방향 우측,서울특별시 동대문구 휘경동 367-2,,37.59173,127.0681,12,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300079,신답초등학교,서울특별시 동대문구 천호대로 177,,37.57299,127.0433,12,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300094,전일청소년독서실,서울특별시 동대문구 전농로 37길 17,,37.58453,127.0515,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300055,장안근린공원 내,서울특별시 동대문구 장한로 191,,37.57740,127.0714,16,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300044,답십리2동주민센터,서울특별시 동대문구 한천로 11길 18,,37.56742,127.0613,7,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300082,동대문중학교,서울특별시 동대문구 사가정로 59,,37.57459,127.0526,10,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2026-05-21,U,2026-05-22 03:03:03,2026-05-21 10:01:04
3050000,202430500000300086,전농로터리,서울특별시 동대문구 전농로 146,,37.57816,127.0577,30,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300010,365매일한방병원 앞,서울특별시 동대문구 천호대로 3,,37.57522,127.0242,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300085,용두교 입구,서울특별시 동대문구 왕산로 104 건너편,,37.57804,127.0352,13,,,,Y,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
3050000,202430500000300109,진명빌딩 앞,서울특별시 동대문구 천호대로437-1,,37.56119,127.0677,7,,,,N,,N,02-2127-4868,동대문구청 교통행정과,2024-07-19,I,2026-05-15 18:45:05,2024-07-19 07:45:26
